pong_v1 pettingzoo
<SubprocVectorEnv instance>
Agents No. [1] (index starting from 0) are not learnable.
Arguments:  {'env_name': 'pong_v1', 'env_type': 'pettingzoo', 'num_envs': 5, 'ram': True, 'seed': 12234, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': True, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'hidden_dim': 64, 'batch_size': 64, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False}, 'marl_method': 'selfplay', 'marl_spec': {'selfplay_score_delta': 20, 'trainable_agent_idx': 0, 'opponent_idx': 1}}
Episode: 1, avg. length 1280.0
env2_first_0:                 episode reward: 17.9000,                 loss: nan
env2_second_0:                 episode reward: -17.9000,                 loss: nan
env3_first_0:                 episode reward: 18.9000,                 loss: nan
env3_second_0:                 episode reward: -18.9000,                 loss: nan
env4_first_0:                 episode reward: 19.0000,                 loss: nan
env4_second_0:                 episode reward: -19.0000,                 loss: nan
Score delta: 38.4, udpate the opponent.
Episode: 3081, avg. length 1090.25
env0_first_0:                 episode reward: 15.1000,                 loss: 0.0075
env0_second_0:                 episode reward: -15.1000,                 loss: nan
env1_first_0:                 episode reward: 14.7000,                 loss: nan
env1_second_0:                 episode reward: -14.7000,                 loss: nan
env2_first_0:                 episode reward: 15.7000,                 loss: nan
env2_second_0:                 episode reward: -15.7000,                 loss: nan
env3_first_0:                 episode reward: 15.6000,                 loss: nan
env3_second_0:                 episode reward: -15.6000,                 loss: nan
env4_first_0:                 episode reward: 14.8000,                 loss: nan
env4_second_0:                 episode reward: -14.8000,                 loss: nan
Score delta: 30.2, udpate the opponent.
Episode: 3101, avg. length 1030.6
env0_first_0:                 episode reward: 13.7000,                 loss: 0.0049
env0_second_0:                 episode reward: -13.7000,                 loss: nan
env1_first_0:                 episode reward: 12.9000,                 loss: nan
env1_second_0:                 episode reward: -12.9000,                 loss: nan
env2_first_0:                 episode reward: 12.3500,                 loss: nan
env2_second_0:                 episode reward: -12.3500,                 loss: nan
env3_first_0:                 episode reward: 14.8000,                 loss: nan
env3_second_0:                 episode reward: -14.8000,                 loss: nan
env4_first_0:                 episode reward: 15.2000,                 loss: nan
env4_second_0:                 episode reward: -15.2000,                 loss: nan
Score delta: 27.3, udpate the opponent.
Episode: 3121, avg. length 747.75
env0_first_0:                 episode reward: 19.7500,                 loss: 0.0032
env0_second_0:                 episode reward: -19.7500,                 loss: nan
env1_first_0:                 episode reward: 20.2500,                 loss: nan
env1_second_0:                 episode reward: -20.2500,                 loss: nan
env2_first_0:                 episode reward: 20.7000,                 loss: nan
env2_second_0:                 episode reward: -20.7000,                 loss: nan
env3_first_0:                 episode reward: 20.0000,                 loss: nan
env3_second_0:                 episode reward: -20.0000,                 loss: nan
env4_first_0:                 episode reward: 20.0500,                 loss: nan
env4_second_0:                 episode reward: -20.0500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 3141, avg. length 1351.3
env0_first_0:                 episode reward: 11.3000,                 loss: 0.0040
env0_second_0:                 episode reward: -11.3000,                 loss: nan
env1_first_0:                 episode reward: 11.9000,                 loss: nan
env1_second_0:                 episode reward: -11.9000,                 loss: nan
env2_first_0:                 episode reward: 11.0500,                 loss: nan
env2_second_0:                 episode reward: -11.0500,                 loss: nan
env3_first_0:                 episode reward: 12.0500,                 loss: nan
env3_second_0:                 episode reward: -12.0500,                 loss: nan
env4_first_0:                 episode reward: 11.2000,                 loss: nan
env4_second_0:                 episode reward: -11.2000,                 loss: nan
Score delta: 22.3, udpate the opponent.
Episode: 3161, avg. length 869.45
env0_first_0:                 episode reward: 18.9500,                 loss: 0.0069
env0_second_0:                 episode reward: -18.9500,                 loss: nan
env1_first_0:                 episode reward: 17.6500,                 loss: nan
env1_second_0:                 episode reward: -17.6500,                 loss: nan
env2_first_0:                 episode reward: 17.3000,                 loss: nan
env2_second_0:                 episode reward: -17.3000,                 loss: nan
env3_first_0:                 episode reward: 17.8000,                 loss: nan
env3_second_0:                 episode reward: -17.8000,                 loss: nan
env4_first_0:                 episode reward: 18.8000,                 loss: nan
env4_second_0:                 episode reward: -18.8000,                 loss: nan
Score delta: 39.7, udpate the opponent.
Episode: 3181, avg. length 1015.7
env0_first_0:                 episode reward: 15.6500,                 loss: 0.0036
env0_second_0:                 episode reward: -15.6500,                 loss: nan
env1_first_0:                 episode reward: 16.3000,                 loss: nan
env1_second_0:                 episode reward: -16.3000,                 loss: nan
env2_first_0:                 episode reward: 16.3000,                 loss: nan
env2_second_0:                 episode reward: -16.3000,                 loss: nan
env3_first_0:                 episode reward: 15.7500,                 loss: nan
env3_second_0:                 episode reward: -15.7500,                 loss: nan
env4_first_0:                 episode reward: 17.1000,                 loss: nan
env4_second_0:                 episode reward: -17.1000,                 loss: nan
Score delta: 30.4, udpate the opponent.
Episode: 3201, avg. length 833.35
env0_first_0:                 episode reward: 19.0500,                 loss: 0.0045
env0_second_0:                 episode reward: -19.0500,                 loss: nan
env1_first_0:                 episode reward: 18.9000,                 loss: nan
env1_second_0:                 episode reward: -18.9000,                 loss: nan
env2_first_0:                 episode reward: 19.0500,                 loss: nan
env2_second_0:                 episode reward: -19.0500,                 loss: nan
env3_first_0:                 episode reward: 17.7000,                 loss: nan
env3_second_0:                 episode reward: -17.7000,                 loss: nan
env4_first_0:                 episode reward: 17.9500,                 loss: nan
env4_second_0:                 episode reward: -17.9500,                 loss: nan
Score delta: 41.7, udpate the opponent.
Episode: 3221, avg. length 1027.8
env0_first_0:                 episode reward: 15.7000,                 loss: 0.0060
env0_second_0:                 episode reward: -15.7000,                 loss: nan
env1_first_0:                 episode reward: 14.9500,                 loss: nan
env1_second_0:                 episode reward: -14.9500,                 loss: nan
env2_first_0:                 episode reward: 16.2500,                 loss: nan
env2_second_0:                 episode reward: -16.2500,                 loss: nan
env3_first_0:                 episode reward: 15.1500,                 loss: nan
env3_second_0:                 episode reward: -15.1500,                 loss: nan
env4_first_0:                 episode reward: 15.6500,                 loss: nan
env4_second_0:                 episode reward: -15.6500,                 loss: nan
Score delta: 27.2, udpate the opponent.
Episode: 3241, avg. length 1063.1
env0_first_0:                 episode reward: 16.6000,                 loss: 0.0084
env0_second_0:                 episode reward: -16.6000,                 loss: nan
env1_first_0:                 episode reward: 14.1500,                 loss: nan
env1_second_0:                 episode reward: -14.1500,                 loss: nan
env2_first_0:                 episode reward: 15.4500,                 loss: nan
env2_second_0:                 episode reward: -15.4500,                 loss: nan
env3_first_0:                 episode reward: 16.8500,                 loss: nan
env3_second_0:                 episode reward: -16.8500,                 loss: nan
env4_first_0:                 episode reward: 17.4500,                 loss: nan
env4_second_0:                 episode reward: -17.4500,                 loss: nan
Score delta: 34.1, udpate the opponent.
Episode: 3261, avg. length 802.8
env0_first_0:                 episode reward: 18.1000,                 loss: 0.0057
env0_second_0:                 episode reward: -18.1000,                 loss: nan
env1_first_0:                 episode reward: 18.8500,                 loss: nan
env1_second_0:                 episode reward: -18.8500,                 loss: nan
env2_first_0:                 episode reward: 18.3500,                 loss: nan
env2_second_0:                 episode reward: -18.3500,                 loss: nan
env3_first_0:                 episode reward: 19.2500,                 loss: nan
env3_second_0:                 episode reward: -19.2500,                 loss: nan
env4_first_0:                 episode reward: 19.1000,                 loss: nan
env4_second_0:                 episode reward: -19.1000,                 loss: nan
Score delta: 41.2, udpate the opponent.
Episode: 3281, avg. length 761.6
env0_first_0:                 episode reward: 20.6500,                 loss: 0.0057
env0_second_0:                 episode reward: -20.6500,                 loss: nan
env1_first_0:                 episode reward: 20.8000,                 loss: nan
env1_second_0:                 episode reward: -20.8000,                 loss: nan
env2_first_0:                 episode reward: 19.3000,                 loss: nan
env2_second_0:                 episode reward: -19.3000,                 loss: nan
env3_first_0:                 episode reward: 20.6500,                 loss: nan
env3_second_0:                 episode reward: -20.6500,                 loss: nan
env4_first_0:                 episode reward: 20.7000,                 loss: nan
env4_second_0:                 episode reward: -20.7000,                 loss: nan
Score delta: 41.6, udpate the opponent.
Episode: 3301, avg. length 818.25
env0_first_0:                 episode reward: 12.6500,                 loss: 0.0044
env0_second_0:                 episode reward: -12.6500,                 loss: nan
env1_first_0:                 episode reward: 11.5500,                 loss: nan
env1_second_0:                 episode reward: -11.5500,                 loss: nan
env2_first_0:                 episode reward: 12.6000,                 loss: nan
env2_second_0:                 episode reward: -12.6000,                 loss: nan
env3_first_0:                 episode reward: 10.2000,                 loss: nan
env3_second_0:                 episode reward: -10.2000,                 loss: nan
env4_first_0:                 episode reward: 13.0000,                 loss: nan
env4_second_0:                 episode reward: -13.0000,                 loss: nan
Score delta: 20.4, udpate the opponent.
Episode: 3321, avg. length 1427.55
env0_first_0:                 episode reward: 11.7000,                 loss: 0.0025
env0_second_0:                 episode reward: -11.7000,                 loss: nan
env1_first_0:                 episode reward: 9.7000,                 loss: nan
env1_second_0:                 episode reward: -9.7000,                 loss: nan
env2_first_0:                 episode reward: 10.0500,                 loss: nan
env2_second_0:                 episode reward: -10.0500,                 loss: nan
env3_first_0:                 episode reward: 10.4000,                 loss: nan
env3_second_0:                 episode reward: -10.4000,                 loss: nan
env4_first_0:                 episode reward: 11.1000,                 loss: nan
env4_second_0:                 episode reward: -11.1000,                 loss: nan
Episode: 3341, avg. length 1938.55
env0_first_0:                 episode reward: 7.1500,                 loss: 0.0032
env0_second_0:                 episode reward: -7.1500,                 loss: nan
env1_first_0:                 episode reward: 8.8500,                 loss: nan
env1_second_0:                 episode reward: -8.8500,                 loss: nan
env2_first_0:                 episode reward: 8.7000,                 loss: nan
env2_second_0:                 episode reward: -8.7000,                 loss: nan
env3_first_0:                 episode reward: 7.0500,                 loss: nan
env3_second_0:                 episode reward: -7.0500,                 loss: nan
env4_first_0:                 episode reward: 7.6000,                 loss: nan
env4_second_0:                 episode reward: -7.6000,                 loss: nan
Score delta: 20.7, udpate the opponent.
Episode: 3361, avg. length 1381.0
env0_first_0:                 episode reward: 7.1000,                 loss: 0.0035
env0_second_0:                 episode reward: -7.1000,                 loss: nan
env1_first_0:                 episode reward: 7.5500,                 loss: nan
env1_second_0:                 episode reward: -7.5500,                 loss: nan
env2_first_0:                 episode reward: 6.6500,                 loss: nan
env2_second_0:                 episode reward: -6.6500,                 loss: nan
env3_first_0:                 episode reward: 7.7000,                 loss: nan
env3_second_0:                 episode reward: -7.7000,                 loss: nan
env4_first_0:                 episode reward: 8.3500,                 loss: nan
env4_second_0:                 episode reward: -8.3500,                 loss: nan
Score delta: 22.2, udpate the opponent.
Episode: 3381, avg. length 847.3
env0_first_0:                 episode reward: 15.8000,                 loss: 0.0072
env0_second_0:                 episode reward: -15.8000,                 loss: nan
env1_first_0:                 episode reward: 15.1000,                 loss: nan
env1_second_0:                 episode reward: -15.1000,                 loss: nan
env2_first_0:                 episode reward: 15.7000,                 loss: nan
env2_second_0:                 episode reward: -15.7000,                 loss: nan
env3_first_0:                 episode reward: 15.3500,                 loss: nan
env3_second_0:                 episode reward: -15.3500,                 loss: nan
env4_first_0:                 episode reward: 15.2000,                 loss: nan
env4_second_0:                 episode reward: -15.2000,                 loss: nan
Score delta: 32.4, udpate the opponent.
Episode: 3401, avg. length 957.75
env0_first_0:                 episode reward: 12.8000,                 loss: 0.0057
env0_second_0:                 episode reward: -12.8000,                 loss: nan
env1_first_0:                 episode reward: 13.0000,                 loss: nan
env1_second_0:                 episode reward: -13.0000,                 loss: nan
env2_first_0:                 episode reward: 13.5000,                 loss: nan
env2_second_0:                 episode reward: -13.5000,                 loss: nan
env3_first_0:                 episode reward: 12.1000,                 loss: nan
env3_second_0:                 episode reward: -12.1000,                 loss: nan
env4_first_0:                 episode reward: 12.5500,                 loss: nan
env4_second_0:                 episode reward: -12.5500,                 loss: nan
Score delta: 26.6, udpate the opponent.
Episode: 3421, avg. length 1005.6
env0_first_0:                 episode reward: 16.3000,                 loss: 0.0090
env0_second_0:                 episode reward: -16.3000,                 loss: nan
env1_first_0:                 episode reward: 13.6500,                 loss: nan
env1_second_0:                 episode reward: -13.6500,                 loss: nan
env2_first_0:                 episode reward: 15.3500,                 loss: nan
env2_second_0:                 episode reward: -15.3500,                 loss: nan
env3_first_0:                 episode reward: 12.8500,                 loss: nan
env3_second_0:                 episode reward: -12.8500,                 loss: nan
env4_first_0:                 episode reward: 13.9500,                 loss: nan
env4_second_0:                 episode reward: -13.9500,                 loss: nan
Score delta: 29.1, udpate the opponent.
Episode: 3441, avg. length 948.5
env0_first_0:                 episode reward: 14.7000,                 loss: 0.0096
env0_second_0:                 episode reward: -14.7000,                 loss: nan
env1_first_0:                 episode reward: 16.0500,                 loss: nan
env1_second_0:                 episode reward: -16.0500,                 loss: nan
env2_first_0:                 episode reward: 14.6500,                 loss: nan
env2_second_0:                 episode reward: -14.6500,                 loss: nan
env3_first_0:                 episode reward: 14.8000,                 loss: nan
env3_second_0:                 episode reward: -14.8000,                 loss: nan
env4_first_0:                 episode reward: 16.5000,                 loss: nan
env4_second_0:                 episode reward: -16.5000,                 loss: nan
Score delta: 41.5, udpate the opponent.
Episode: 3461, avg. length 742.35
env0_first_0:                 episode reward: 20.7500,                 loss: 0.0056
env0_second_0:                 episode reward: -20.7500,                 loss: nan
env1_first_0:                 episode reward: 20.8500,                 loss: nan
env1_second_0:                 episode reward: -20.8500,                 loss: nan
env2_first_0:                 episode reward: 20.8500,                 loss: nan
env2_second_0:                 episode reward: -20.8500,                 loss: nan
env3_first_0:                 episode reward: 20.8500,                 loss: nan
env3_second_0:                 episode reward: -20.8500,                 loss: nan
env4_first_0:                 episode reward: 20.8500,                 loss: nan
env4_second_0:                 episode reward: -20.8500,                 loss: nan
Episode: 3481, avg. length 823.7
env0_first_0:                 episode reward: 4.7500,                 loss: 0.0053
env0_second_0:                 episode reward: -4.7500,                 loss: nan
env1_first_0:                 episode reward: 3.7500,                 loss: nan
env1_second_0:                 episode reward: -3.7500,                 loss: nan
env2_first_0:                 episode reward: 3.6500,                 loss: nan
env2_second_0:                 episode reward: -3.6500,                 loss: nan
env3_first_0:                 episode reward: 4.9500,                 loss: nan
env3_second_0:                 episode reward: -4.9500,                 loss: nan
env4_first_0:                 episode reward: 2.5500,                 loss: nan
env4_second_0:                 episode reward: -2.5500,                 loss: nan
Score delta: 21.0, udpate the opponent.
Episode: 3501, avg. length 750.75
env0_first_0:                 episode reward: 20.4500,                 loss: 0.0030
env0_second_0:                 episode reward: -20.4500,                 loss: nan
env1_first_0:                 episode reward: 20.5000,                 loss: nan
env1_second_0:                 episode reward: -20.5000,                 loss: nan
env2_first_0:                 episode reward: 20.4500,                 loss: nan
env2_second_0:                 episode reward: -20.4500,                 loss: nan
env3_first_0:                 episode reward: 19.8000,                 loss: nan
env3_second_0:                 episode reward: -19.8000,                 loss: nan
env4_first_0:                 episode reward: 20.4500,                 loss: nan
env4_second_0:                 episode reward: -20.4500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 3521, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0019
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.9500,                 loss: nan
env3_second_0:                 episode reward: -20.9500,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 3541, avg. length 1480.4
env0_first_0:                 episode reward: 2.4000,                 loss: 0.0038
env0_second_0:                 episode reward: -2.4000,                 loss: nan
env1_first_0:                 episode reward: 3.6000,                 loss: nan
env1_second_0:                 episode reward: -3.6000,                 loss: nan
env2_first_0:                 episode reward: 3.3000,                 loss: nan
env2_second_0:                 episode reward: -3.3000,                 loss: nan
env3_first_0:                 episode reward: 1.9500,                 loss: nan
env3_second_0:                 episode reward: -1.9500,                 loss: nan
env4_first_0:                 episode reward: 4.1500,                 loss: nan
env4_second_0:                 episode reward: -4.1500,                 loss: nan
Score delta: 21.9, udpate the opponent.
Episode: 3561, avg. length 858.7
env0_first_0:                 episode reward: 16.8500,                 loss: 0.0051
env0_second_0:                 episode reward: -16.8500,                 loss: nan
env1_first_0:                 episode reward: 16.1500,                 loss: nan
env1_second_0:                 episode reward: -16.1500,                 loss: nan
env2_first_0:                 episode reward: 14.7500,                 loss: nan
env2_second_0:                 episode reward: -14.7500,                 loss: nan
env3_first_0:                 episode reward: 17.3000,                 loss: nan
env3_second_0:                 episode reward: -17.3000,                 loss: nan
env4_first_0:                 episode reward: 16.9000,                 loss: nan
env4_second_0:                 episode reward: -16.9000,                 loss: nan
Score delta: 41.6, udpate the opponent.
Episode: 3581, avg. length 767.05
env0_first_0:                 episode reward: 20.8500,                 loss: 0.0030
env0_second_0:                 episode reward: -20.8500,                 loss: nan
env1_first_0:                 episode reward: 20.9000,                 loss: nan
env1_second_0:                 episode reward: -20.9000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.8000,                 loss: nan
env3_second_0:                 episode reward: -20.8000,                 loss: nan
env4_first_0:                 episode reward: 20.9000,                 loss: nan
env4_second_0:                 episode reward: -20.9000,                 loss: nan
Score delta: 41.5, udpate the opponent.
Episode: 3601, avg. length 762.6
env0_first_0:                 episode reward: 20.0500,                 loss: 0.0026
env0_second_0:                 episode reward: -20.0500,                 loss: nan
env1_first_0:                 episode reward: 19.2500,                 loss: nan
env1_second_0:                 episode reward: -19.2500,                 loss: nan
env2_first_0:                 episode reward: 19.2500,                 loss: nan
env2_second_0:                 episode reward: -19.2500,                 loss: nan
env3_first_0:                 episode reward: 19.1500,                 loss: nan
env3_second_0:                 episode reward: -19.1500,                 loss: nan
env4_first_0:                 episode reward: 19.1500,                 loss: nan
env4_second_0:                 episode reward: -19.1500,                 loss: nan
Score delta: 38.5, udpate the opponent.
Episode: 3621, avg. length 802.35
env0_first_0:                 episode reward: 16.4000,                 loss: 0.0069
env0_second_0:                 episode reward: -16.4000,                 loss: nan
env1_first_0:                 episode reward: 15.6000,                 loss: nan
env1_second_0:                 episode reward: -15.6000,                 loss: nan
env2_first_0:                 episode reward: 16.6000,                 loss: nan
env2_second_0:                 episode reward: -16.6000,                 loss: nan
env3_first_0:                 episode reward: 16.2000,                 loss: nan
env3_second_0:                 episode reward: -16.2000,                 loss: nan
env4_first_0:                 episode reward: 16.3000,                 loss: nan
env4_second_0:                 episode reward: -16.3000,                 loss: nan
Episode: 3641, avg. length 1127.3
env0_first_0:                 episode reward: 6.7000,                 loss: 0.0127
env0_second_0:                 episode reward: -6.7000,                 loss: nan
env1_first_0:                 episode reward: 5.9500,                 loss: nan
env1_second_0:                 episode reward: -5.9500,                 loss: nan
env2_first_0:                 episode reward: -0.8500,                 loss: nan
env2_second_0:                 episode reward: 0.8500,                 loss: nan
env3_first_0:                 episode reward: 4.8500,                 loss: nan
env3_second_0:                 episode reward: -4.8500,                 loss: nan
env4_first_0:                 episode reward: 1.0000,                 loss: nan
env4_second_0:                 episode reward: -1.0000,                 loss: nan
Score delta: 21.4, udpate the opponent.
Episode: 3661, avg. length 1056.35
env0_first_0:                 episode reward: 11.9000,                 loss: 0.0127
env0_second_0:                 episode reward: -11.9000,                 loss: nan
env1_first_0:                 episode reward: 12.7000,                 loss: nan
env1_second_0:                 episode reward: -12.7000,                 loss: nan
env2_first_0:                 episode reward: 11.7000,                 loss: nan
env2_second_0:                 episode reward: -11.7000,                 loss: nan
env3_first_0:                 episode reward: 11.7500,                 loss: nan
env3_second_0:                 episode reward: -11.7500,                 loss: nan
env4_first_0:                 episode reward: 11.8000,                 loss: nan
env4_second_0:                 episode reward: -11.8000,                 loss: nan
Score delta: 26.2, udpate the opponent.
Episode: 3681, avg. length 759.15
env0_first_0:                 episode reward: 20.0000,                 loss: 0.0090
env0_second_0:                 episode reward: -20.0000,                 loss: nan
env1_first_0:                 episode reward: 19.7500,                 loss: nan
env1_second_0:                 episode reward: -19.7500,                 loss: nan
env2_first_0:                 episode reward: 20.1000,                 loss: nan
env2_second_0:                 episode reward: -20.1000,                 loss: nan
env3_first_0:                 episode reward: 19.0000,                 loss: nan
env3_second_0:                 episode reward: -19.0000,                 loss: nan
env4_first_0:                 episode reward: 19.2000,                 loss: nan
env4_second_0:                 episode reward: -19.2000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 3701, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0065
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.9500,                 loss: nan
env3_second_0:                 episode reward: -20.9500,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 3721, avg. length 742.6
env0_first_0:                 episode reward: 20.8000,                 loss: 0.0068
env0_second_0:                 episode reward: -20.8000,                 loss: nan
env1_first_0:                 episode reward: 20.8000,                 loss: nan
env1_second_0:                 episode reward: -20.8000,                 loss: nan
env2_first_0:                 episode reward: 20.8500,                 loss: nan
env2_second_0:                 episode reward: -20.8500,                 loss: nan
env3_first_0:                 episode reward: 20.8000,                 loss: nan
env3_second_0:                 episode reward: -20.8000,                 loss: nan
env4_first_0:                 episode reward: 20.8000,                 loss: nan
env4_second_0:                 episode reward: -20.8000,                 loss: nan
Score delta: 40.6, udpate the opponent.
Episode: 3741, avg. length 757.05
env0_first_0:                 episode reward: 20.5000,                 loss: 0.0081
env0_second_0:                 episode reward: -20.5000,                 loss: nan
env1_first_0:                 episode reward: 20.6500,                 loss: nan
env1_second_0:                 episode reward: -20.6500,                 loss: nan
env2_first_0:                 episode reward: 20.6500,                 loss: nan
env2_second_0:                 episode reward: -20.6500,                 loss: nan
env3_first_0:                 episode reward: 20.6500,                 loss: nan
env3_second_0:                 episode reward: -20.6500,                 loss: nan
env4_first_0:                 episode reward: 20.6500,                 loss: nan
env4_second_0:                 episode reward: -20.6500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 3761, avg. length 1017.9
env0_first_0:                 episode reward: 7.0000,                 loss: 0.0074
env0_second_0:                 episode reward: -7.0000,                 loss: nan
env1_first_0:                 episode reward: 6.0000,                 loss: nan
env1_second_0:                 episode reward: -6.0000,                 loss: nan
env2_first_0:                 episode reward: 6.3000,                 loss: nan
env2_second_0:                 episode reward: -6.3000,                 loss: nan
env3_first_0:                 episode reward: 8.9500,                 loss: nan
env3_second_0:                 episode reward: -8.9500,                 loss: nan
env4_first_0:                 episode reward: 4.9500,                 loss: nan
env4_second_0:                 episode reward: -4.9500,                 loss: nan
Score delta: 20.1, udpate the opponent.
Episode: 3781, avg. length 1010.6
env0_first_0:                 episode reward: 10.8500,                 loss: 0.0101
env0_second_0:                 episode reward: -10.8500,                 loss: nan
env1_first_0:                 episode reward: 11.5500,                 loss: nan
env1_second_0:                 episode reward: -11.5500,                 loss: nan
env2_first_0:                 episode reward: 8.5000,                 loss: nan
env2_second_0:                 episode reward: -8.5000,                 loss: nan
env3_first_0:                 episode reward: 11.7500,                 loss: nan
env3_second_0:                 episode reward: -11.7500,                 loss: nan
env4_first_0:                 episode reward: 9.3500,                 loss: nan
env4_second_0:                 episode reward: -9.3500,                 loss: nan
Score delta: 28.6, udpate the opponent.
Episode: 3801, avg. length 856.5
env0_first_0:                 episode reward: 14.8500,                 loss: 0.0074
env0_second_0:                 episode reward: -14.8500,                 loss: nan
env1_first_0:                 episode reward: 11.5000,                 loss: nan
env1_second_0:                 episode reward: -11.5000,                 loss: nan
env2_first_0:                 episode reward: 14.6000,                 loss: nan
env2_second_0:                 episode reward: -14.6000,                 loss: nan
env3_first_0:                 episode reward: 12.1000,                 loss: nan
env3_second_0:                 episode reward: -12.1000,                 loss: nan
env4_first_0:                 episode reward: 12.9500,                 loss: nan
env4_second_0:                 episode reward: -12.9500,                 loss: nan
Score delta: 39.1, udpate the opponent.
Episode: 3821, avg. length 728.0
env0_first_0:                 episode reward: 19.5500,                 loss: 0.0073
env0_second_0:                 episode reward: -19.5500,                 loss: nan
env1_first_0:                 episode reward: 20.8000,                 loss: nan
env1_second_0:                 episode reward: -20.8000,                 loss: nan
env2_first_0:                 episode reward: 19.2500,                 loss: nan
env2_second_0:                 episode reward: -19.2500,                 loss: nan
env3_first_0:                 episode reward: 20.2000,                 loss: nan
env3_second_0:                 episode reward: -20.2000,                 loss: nan
env4_first_0:                 episode reward: 20.8000,                 loss: nan
env4_second_0:                 episode reward: -20.8000,                 loss: nan
Episode: 3841, avg. length 728.5
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0036
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.9000,                 loss: nan
env2_second_0:                 episode reward: -20.9000,                 loss: nan
env3_first_0:                 episode reward: 20.9000,                 loss: nan
env3_second_0:                 episode reward: -20.9000,                 loss: nan
env4_first_0:                 episode reward: 20.9000,                 loss: nan
env4_second_0:                 episode reward: -20.9000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 3861, avg. length 731.1
env0_first_0:                 episode reward: 19.6000,                 loss: 0.0065
env0_second_0:                 episode reward: -19.6000,                 loss: nan
env1_first_0:                 episode reward: 20.6000,                 loss: nan
env1_second_0:                 episode reward: -20.6000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 39.7, udpate the opponent.
Episode: 3881, avg. length 744.7
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0075
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.5500,                 loss: nan
env3_second_0:                 episode reward: -20.5500,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 3901, avg. length 1555.9
env0_first_0:                 episode reward: 0.9500,                 loss: 0.0050
env0_second_0:                 episode reward: -0.9500,                 loss: nan
env1_first_0:                 episode reward: -0.3000,                 loss: nan
env1_second_0:                 episode reward: 0.3000,                 loss: nan
env2_first_0:                 episode reward: 1.3000,                 loss: nan
env2_second_0:                 episode reward: -1.3000,                 loss: nan
env3_first_0:                 episode reward: -0.5000,                 loss: nan
